"created_at","state","code","text"
"17","California","CA","rt beyzhive 🚨🐝⬢⬡  amas update

artist   year leading 7 hours update

1beyonce 3566k 493k

’m voting  beyoncé  artis…"
"17","Texas","TX","nmcaviar nickiminaj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","Arizona","AZ","rt cherokeeblood10 laurenboebert    voting record httpstcots7yt691ok"
"17","Michigan","MI","im voting  becky g  favorite female latin artist   amas"
"17","Maryland","MD","rt electricvibex ’m voting  wizkid  favorite afrobeats artist   amas httpstcorrgi9kc1mf"
"17","Tennessee","TN","rt infamouslucia dear independantundecided voter   everything  lose  nothing  gain  voting  republicans amp  will…"
"17","Texas","TX","tmlovesred im voting  red taylors version  favorite pop album  amas"
"17","California","CA","rt debraernst14 poderconclaudia ’s time ladies especially  texas
 contraception rights  voting rights will  next

time…"
"17","Illinois","IL","rt joshshapiropa elect  governor  ill establish automatic voter registration early inperson voting  protect  vote  mail…"
"17","Colorado","CO","davidleopold swiftjustice181   us jew  will say      act together    includes voting agai… httpstcozjuyd4dapz"
"17","South Dakota","SD","rt citizenfreepres aoc humiliated   town hall

 ran   outsider yet  voted  start  war  ukraine youre voting  s…"
"17","North Carolina","NC","rt estherrevenge beyoncé 2014 video vanguard performance   underrated 

part 1

  voting  beyoncé  artist   year  t…"
"17","Tennessee","TN","’m voting  red taylor’s version  favorite pop album   amas httpstcowxffmrjlao"
"17","California","CA","satelliteiomi d im voting      favorite music video  amas"
"17","California","CA","r im voting      favorite music video  amas"
"17","Michigan","MI","rt txtbighit  excited   nominated   2022 amas voting  favorite kpop artist opens  november 1 
don’t miss  show o…"
"17","Maine","ME","letter   editor  iccsd school board voting   gun amendment  httpstcoqxgqzi89ij httpstcor7bqy7vdsk"
"17","California","CA","rt tavarian444 nyovonie ’m voting  beyoncé  artist   year   amas"
"17","Oregon","OR","rt kingtaehyungs   voting  btstwt  favorite pop duo  group   amas"
"17","Texas","TX","rt mood4eva98 im voting  break  soul  favorite rampb song   amas httpstcorqurda1dfp"
"17","Illinois","IL","rt wizkidsource ’m voting  wizkid  favorite afrobeats artist   amas httpstcozp6iwndwo1"
"17","Maryland","MD","rt chuckcallesto breaking report  emergency complaint   filed  georgia election board alleging   dominion voting erro…"
"17","Georgia","GA","rt ruwa4georgia twas  night  early voting     district
  voter  stirring  even  spouse
 ya…"
"17","Oklahoma","OK","rt whgrampa corrupt voting machines vs space force

 will  court believe

whg"
"17","Michigan","MI","scottdean itsantwright  logic  kw3…hutch  2nd  voting…shouldnt  others  replaced 4 amp 3"
"17","New York","NY","rt watch2now   helping  get  win army im voting  bts  btstwt  favorite pop duo  group   2022 amas"
"17","Illinois","IL","rt wizkidsource ’m voting  essence  favorite rampb song   amas httpstcowtczcqz5ug"
"17","California","CA","harryto100 clouds ’m voting  harry styles  artist   year   amas"
"17","New York","NY","rt dearswl875 run bts performance  will never shut    btstwt 

’m voting  btstwt  favorite pop duo  group  t…"
"17","California","CA","harryto100 ’s  afraid ’m voting  harry styles  artist   year   amas"
"17","Florida","FL","rt whgrampa corrupt voting machines vs space force

 will  court believe

whg"
"17","Pennsylvania","PA","rt faircount dekalb –  county’s elections board  set  advance voting schedule   november midterms

 total  13 location…"
"17","Tennessee","TN","rt rjletsgo im voting  btstwt  favorite pop duo  group   amas"
"17","Oregon","OR","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"17","California","CA","rt kingjup amasvotingtrack wizkidayo beyonce silksonic munilong sza ’m voting  break  soul  favorite rampb song amas"
"17","Texas","TX","globalarmyforc ’m voting  bts  favorite pop duo  group   amas 🎵"
"17","California","CA","rexthetvterrier votingblueintx  nice"
"17","California","CA","im voting  red taylor’s version  favorite country album   amas 7"
"17","Minnesota","MN","rt 01btsxarmy please keep spreading  voting  believe  can chase     contribute just keep rting every voting reminder…"
"17","Colorado","CO","rt laurenboebert heres  link   truth   voting record  im  proud   way ive stood   pelosis con game  al…"
"17","California","CA","amas2022 im voting  bts  favorite pop duo  group category   amas2022  btstwt httpstco8afnagyjfv"
"17","Ohio","OH","rt derryberryjon nwcsports  nwc boys soccer  conference voting tonight will gallaspie  spencerville  named player   yea…"
"17","New York","NY","rt mochixbangtan daily votings 
  voting  bts bts btstwt  favorite pop duo  group   amas 

🗳 gma httpstcohx…"
"17","Florida","FL","kirawontlose ’m voting  cardi b  favorite female hiphop artist   amas  2"
"17","Ohio","OH","rt mrscottlads 💥meanwhile  georgia deputy walker failed  show  tonights debate early voting starts tomorrow kids vote revere…"
"17","California","CA","rt tmlovesred  lost  lead   category  swifties stopped voting 

im voting  red taylors version  favorite…"
"17","Washington","WA","rt joshshapiropa elect  governor  ill establish automatic voter registration early inperson voting  protect  vote  mail…"
"17","Texas","TX","rt walls91hs3 mhegdicii ’m voting  “harry’s house”  favorite pop album   amas   matilda"
"17","North Carolina","NC","rt jai704rocstarr im voting  cardi b  favorite female artist hiphop artist   amas httpstcoqicli6j7n6"
"17","California","CA","rt oyahchavez hrtcoups pledis17 im voting  seventeen seventeen pledis17  favorite kpop artist category   amas https…"
"17","California","CA","rt catturd2 imagine voting   joke"
"17","New York","NY","rt btstrendingsong 🔥 im voting  yettocome  bts   trending song choice"
"17","Ohio","OH","rt mhegdicii ’m voting  harry styles  artist   year   amas  🥳🥳

500 interaction can  make  

copy  comment …"
"17","New York","NY","booiitz cardiswapitywap ’m voting  nicki minaj  favorite female hiphop artist   amas  nickiminaj httpstcoimfft7zri1"
"17","Ohio","OH","wtf  potus amp cdcdirector thinking allowing roevwade   overturned refusing american voting tax payers… httpstcoqfxx8loxg4"
"17","Nevada","NV","rt kansasgopslayer   vote republican   literally voting  puppykillers  sex traffickers"
"17","Florida","FL","rt sippingaugust im voting  red taylors version  favorite pop album   amas 

rt  reply httpstcod9csfkjq3p"
"17","Arizona","AZ","glass  wine always sunny   little convenient  easy voting thanks stephenricher httpstcokqk9yi7mf2"
"17","California","CA","laurenboebert ’s  truth   voting record lauren   vote   single legislative bill  congress… httpstcoptzwhljuna"
"17","Oregon","OR","rt debbie156 ar03

arkansas   voting republican   many years yet  made  progress  economy crime  education 

…"
"17","Oregon","OR","rt teampelosi      privacy   voting booth    power  preserve  privacy   doctor’s office 

…"
"17","Georgia","GA","rt reverendwarnock georgia early voting starts tomorrow set  reminder  get   polls  soon   can"
"17","New York","NY","brandy92993870 amas jypetwice amas  ’m voting  nicki minaj  favorite female hiphop artist   amas … httpstcobsuqkgyoiv"
"17","Texas","TX"," 

voting democrat will"
"17","Michigan","MI","rt mrobmused honestly   wrong  tudordixon

women cant  single  work  married women can  happy

im voting …"
"17","Tennessee","TN","rt morganwallen y’ can start voting now 22 times  day  1114 amas 

httpstco5jw8ncvbey httpstcorqvdxup9el"
"17","Massachusetts","MA","rt taylorvipers 🚨‼️voting  amas ‼️🚨

goals 500 rt  500 replies 

  voting  red taylors version  favorite pop album …"
"17","Texas","TX","rt virgosgrooviest im voting  beyoncé  artist   year   amas        

rt  reply httpstcohlslvq2mqn"
"17","Texas","TX","rt davidstevens111 bozzione carol33410   designed  stop   voting  please power   get others around   po…"
"17","Louisiana","LA","rt l2tae roniedacomedian im voting  beyoncé  favorite female pop artist   amas   ’m voting  beyoncé  artist   y…"
"17","Texas","TX","rt vkookssky fighting army

amarmy vote  gma ema

im voting  bts btstwt  favorite pop duo  group   amas"
"17","Georgia","GA","rt sleezyjamie 0hitkidd0 awww 

’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","California","CA","rt rbreich mark finchem  trumpbacked candidate running  arizona secretary  state wants  ban mailin voting

“ don’t care f…"
"17","Arkansas","AR","rt cassiejayc honest question   think voting blue will   save  democracy  might also save  planet

yes  "
"17","California","CA","rt btsxbrazil im voting  bts btstwt  favorite pop duo  group   amas"
"17","New Jersey","NJ","rt athenwalton black america   voting democrat  many years now  nothing  gotten better  fact things  gotten prog…"
"17","Utah","UT","evanmcmullin   voting lee sorry"
"17","Texas","TX","rt willmeyerpa politically independent voting blue  2022 patsy1100c  385 followers   use  support  resisters like…"
"17","Texas","TX","rt mgklyrics im voting  machinegunkelly  favorite rock artist   amas httpstcogpcuymmvbt"
"17","Montana","MT","rt cassiejayc honest question   think voting blue will   save  democracy  might also save  planet

yes  "
"17","New York","NY","nickiminaj paigexminaj ’m voting  cardi b  favorite female hiphop artist   amas"
"17","California","CA","rt btssomma reply  rt   fanchants 

  voting  bts  btstwt    years favorite pop duo  group   amas    2…"
"17","Texas","TX"," synagogue temple emanu el  100   members voting… awesome httpstco6057ha8aeg"
"17","New York","NY","meryamjane btstwt amas   ’m voting  nicki minaj  favorite female hiphop artist   amas    … httpstcofqscociswd"
"17","Texas","TX","rt juanclrtz ’m voting  kali uchis  favorite female latin artist   amas 

httpstcoboxbh4om64"
"17","Illinois","IL","rt gobilow ’m voting wizkid  favorite afrobeats artist   amas     httpstcolqhat8ybnp"
"17","Texas","TX","rt darylsurat  hate  fact  voting  ones dollars  wholly ineffective  sending  desired message  nobody buys bayonetta…"
"17","California","CA","rt calmb4storm0 votebluedownballotlocalstatefederal
vote blue   cute little puppy will start crying nah  know  voting blue…"
"17","Ohio","OH","rt debyhooligan im voting  smoking   window  favorite rampb song   amas httpstcoidghertjfv"
"17","California","CA","rt andy4democracy tax  church

st ann catholic church
3635 park rd charlotte nc 28209
fr timothy s reid

pro life voting instruct…"
"17","Louisiana","LA","votingidols vote  btsv kimtaehyung kimtaehyung
snvante snowsflwr looneylunary jujutaesu diavlokth… httpstcornp7xnuyqc"
"17","Ohio","OH","btstrendingsong im voting  bts btstwt  favorite pop duo  group   amas"
"17","California","CA","rt leelovesbey ’m voting  beyoncé  artist   year   amas httpstco33f9jtii7i"
"17","New York","NY","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"17","California","CA","harryto100 im voting  harry’s house  favorite pop album   amas cocoa"
"17","Missouri","MO","rt btssomma reply  rt   fanchants 

  voting  bts  btstwt    years favorite pop duo  group   amas    2…"
"17","Alaska","AK","rt obscurelynikki put two stamps   ballot  drop     voting station akelect"
"17","California","CA","rt jessiejaneduff scamming voting access  profit

stacey abrams voting accessibility pac   investigated  doling  th…"
"17","California","CA","dewisefundz ’m voting  wizkid  favorite afrobeats artist   amas"
"17","California","CA","terobts btsvotecrew btstwt im voting  btstwt  favorite pop duo  group   amas"
"17","California","CA","votewitharmy im voting  btstwt  favorite pop duo  group   amas"
"17","California","CA","rt harryto100 🌟harries plug  fancamsedits   tweet  reply  “’m voting  harry styles  artist   year  th…"
"17","Arizona","AZ","rt wintherace7 lavernspicer voting rights
disability rights
diplomacy
veterans rights"
"17","Florida","FL","rt writearapsis can  get 100 replies  
⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️

’m voting  nicki minaj  favorite female hiphop artist  …"
"17","Illinois","IL","rt donchala1 thisishalcyy ’m voting wizkid  favorite afrobeats artist   amas     "
"17","Nevada","NV","rt chrryodds ’m voting  harry’s house  favorite pop album   amas 

rt  1voto"
"17","California","CA","’m voting  cardi b  favorite female artist hiphop artist   amas"
"17","Illinois","IL","writearapsis ’m voting  latto “big energy”  favorite hiphop song   amas 

’m voting  latto  f… httpstcootgtjniamj"
"17","Oregon","OR","guccistarboi ’m voting  wizkid  favorite afrobeats artist   amas"
"17","Texas","TX","rt indomyvoteteam 🗳 777 rt  77 reply

im voting  bts btstwt  favorite pop duo  group  amas"
"17","California","CA","rt marceelias heres  deal  will   lot  voting news amp updates   next  weeks  election day nears starting tomor…"
"17","Georgia","GA","’m voting  chris brown  favorite male artist   soulrampbat  amas"
"17","California","CA","princesslatexrd  wont tell  theres  foreigner voting   awards   wont"
"17","New York","NY","rt thequeend0m ’m voting  wizkid  favorite afrobeats artist   amas"
"17","Delaware","DE","rt toniitalydancer ’m voting  harry styles  artist   year   amas httpstcozu7avh8tbm"
"17","Illinois","IL","rt sparkswift6 theswiftvoting im voting  taylor swift  favorite female country artist   amas"
"17","Illinois","IL","rt ivyrari theswiftvoting im voting  taylor swift  favorite female pop artist   amas"
"17","Georgia","GA"," got  arguing   folks   telegram  voting😂😂😂😂😂  need  go bacc  sleep"
"17","California","CA","rt wizkidvotezone vote big wiz  fav afrobeat act   website  reply

’m voting  wizkid  favorite afrobeats artist  t…"
"17","Hawaii","HI","rt btspopmp3 ’m voting  bts btstwt  favorite pop duo  group   amas 

rt  drop  votes 

httpstcooiy8fc…"
"17","Nevada","NV","rt electricvibex ’m voting  essence  favorite rampb song   amas  "
"17","Nevada","NV","rt oluwatos12 ’m voting  essence  favorite rampb song   amas"
"17","New York","NY","rt officialleemar ’m voting  essence  favorite rampb song   amas2022"
"17","New York","NY","rt jakecommons04 🚨voting emergency🚨 

’re currently losing reply  every track  midnights  ariastaylorswift

hs  3602k…"
"17","New York","NY","rt theswiftvoting 🗳️ im voting  taylor swift  favorite female country artist   amas  

goal 300 replies  300 rts https…"
"17","New York","NY","fabainmuller amasvotingtrack burnaboy wizkidayo temsbaby fireboydml ckayyo ’m voting  wizkid  favori… httpstcomglacfxpos"
"17","North Carolina","NC","rt geishasantilu vivbeyac   voting  beyoncé  artist   year   amas"
"17","Oregon","OR","droz ’s right pennsylvania  save    voting   fraud  

fettermanforsenate"
"17","Massachusetts","MA","im voting  bts bts btstwt  best duo  group category   amas        "
"17","Florida","FL","novabarbiie ’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","New York","NY","rt btsvotingtalk 🔃 amp 💬  vote bts btstwt  favorite pop duo  group   2022 amas"
"17","California","CA","rt egosshadow7 im voting  btstwt  favorite pop duo  group   amas"
"17","California","CA","rt jkcoulds 20 rts  20 votos 🗳 

im voting  btstwt  favorite pop duo  group   amas"
"17","Michigan","MI","rt votingbrigade  will wait   btstwt"
"17","Florida","FL","everywonwho pledis17 im voting  seventeen seventeen 
pledis17
  favorite kpop artist category  … httpstco0kigu8fi0k"
"17","Minnesota","MN","rt obruchefrank guccistarboi ’m voting wizkid  favorite afrobeats artiste  amas   ”"
"17","New York","NY","rt latinaminaj neeckiminaj ’m voting  nicki minaj  favorite female hiphop artist   amas   💛💛"
"17","California","CA","rt koopicasso im voting  bts btstwt  favorite pop duo  group   amas   💟"
"17","California","CA","rt koopicasso im voting  bts btstwt  favorite pop duo  group   amas   🐨🐹🐱🐿🐥🐻🐰"
"17","Texas","TX","rt 4499dhruvi kim namjoon im voting  btstwt  favorite pop duo  group amas"
"17","Washington","WA","rt midnlghtmayhem tmlovesred wanh8da im voting    well taylors version  favorite music video   amas"
"17","New York","NY","votebybelieber eighteen  ’m voting  stay  favorite pop song   amas"
"17","Washington","WA","rt burninred taylorvipers   voting  red taylors version  favorite pop album   amas"
"17","California","CA","rt willmeyerpa voting blue  standing  ukraine htnc2006  679 followers   looking  meet  resisters like   know…"
"17","Florida","FL","bigbassofafrica ’m voting wizkid  favorite afrobeats artist   amas"
"17","Michigan","MI","rt tessmwangii latto   voting nicki minaj  favorite female hip hop artist   amas"
"17","Michigan","MI","catholic4choice  can’t  go  mass till   election   sermon    voting  prayers   … httpstcorzkd3rj1zk"
"17","Hawaii","HI","rt armyconnect im voting  bts btstwt  favorite pop duo  group category   amas"
"17","Texas","TX","rt rahmdess27 army military wife lets reply  rt  👇

im voting  btstwt  favorite pop duo  group amas"
"17","Texas","TX","rt mykeyonce vidsbey1 ’m voting  beyoncé  favorite female rampb artist   amas"
"17","Michigan","MI","theatlantic gtconway3d radiofreetom  country isn’t just letting democracy slip away   voting  prev… httpstcoecxu5b7rbb"
"17","Wisconsin","WI","swiftpage13 24 ’m voting  red taylor’s version  favorite pop album   amas"
"17","Maryland","MD","minajstatistics nickiminaj ’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","Texas","TX","votingblueintx get   rest jaini"
"17","California","CA","rt virgosgrooviest ’m voting  beyoncé  artist   year   amas         

rt  reply httpstcoea79e0860i"
"17","Ohio","OH","votingblue422 antifaoperative yes   didn’t  ask"
"17","Virginia","VA","rt letsbegoodhuman   short easy tutorial    vote   amas   speed  light 😋 👇🏻

’m voting  bts btstwt …"
"17","Illinois","IL","rt hellopa123 milkndgukkie btstwt im voting  btstwt  favorite pop duo  group   amas"
"17","Mississippi","MS","rt swifter08381408 theswiftsociety im voting ariastaylorswift"
"17","New York","NY","rt rob0349 gov desantis  easing  voting rules   hit  hardest  hurricanian  oh wait hes     republi…"
"17","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcozjwytiukvv"
"17","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcoggwdukyfc0"
"17","California","CA","kdlexvotingteam kdestrada alexailacad please stream kdlex songs thank  sweethearts… httpstcotj9v9wvajv"
"17","Texas","TX","rt votingblueintx chloepoliticat thanks chloe ’s 540 ’ll get  amp get  coffee now ’ll get   clean clothes   bed…"
"17","Tennessee","TN"," will wait forever   stay safe  healthy lets keep streaming  voting see   2025 love  bang… httpstcognwn7k8zhf"
"17","North Carolina","NC"," depends   state       offer early voting  course  state offers early voting im mo… httpstcoqnfpnm72gx"
"17","Texas","TX","georgetakei im voting cant wait  vote  beto   dems"
"17","New York","NY","rt shashitharoor  appeal  delegates   eve  voting   incindia presidential election
thinktomorrowthinktharoor https…"
"17","Oklahoma","OK","rt cufrance ’m voting  denim amp rhinestones  favorite country album   amas  
1"
"17","Tennessee","TN","rt 615preps fan voting  now open  runs  6 pm tuesday make sure  watch  midstate 48   youtube channel beginning…"
"17","Massachusetts","MA"," erstwhile defense minister  ukraine wants   look   lefts latest shiny object

voting   rep… httpstcob7ydnizke6"
"17","Nevada","NV","rt jeddahgram ’m voting wizkid  favorite afrobeats artist   amas"
"17","Vermont","VT","rt creasonjana kamalaharris joebiden  protect  rights  voters everyone  votes needs  show  legal id otherwise voting …"
"17","Tennessee","TN","  voting  redtaylors version  taylor swift  favorite pop album   amas"
"17","Oklahoma","OK","rt cufrance ’m voting  carrie underwood  favorite female country artist   amas 
9"
"17","Rhode Island","RI","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"17","Ohio","OH","rt robertgehrke mike lee    us senator  vote   opioid crisis response act

  one  two voting  heal…"
"17","New York","NY","rt staceyabrams 2️⃣  can vote early monday – saturday   counties  counties also offer sunday voting
3️⃣ bring  accepted f…"
"17","South Carolina","SC","   dates  times   voting locations starting next monday start making  plan    … httpstcorwlggziy1h"
"17","Texas","TX","voxmerus holly2360 redsteeze bonchieredstate   voting   mind    vote   damaged one"
"17","Illinois","IL","rt laviedenoona lets go army 🔥

im voting  btstwt  favorite pop duo  group   amas"
"17","New York","NY","rt beyzhive   voting  renaissance  favorite rampb album amas"
"17","Florida","FL","rt laviedenoona im voting  btstwt  favorite pop duo  group   amas"
"17","California","CA","taylorvipers   voting  taylor swift  artist   year   amas  y"
"17","Kentucky","KY","happening today early voting begins  2022 general election  georgia absentee voting  also now available … httpstconrw60s7c1l"
"17","Connecticut","CT","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"17","Arizona","AZ","rt bluestein polls  opening across georgia today   start  early voting   popular way  casting  ballot   elect…"
"17","Michigan","MI","rt staceyabrams georgia — election season begins today polls  open across  state   can start voting  week 
 
follow thi…"
"17","Oregon","OR","well  us media shh show   starting soon ill make  tea   can  calmly entertained 🙃

im voting… httpstcozskk57izwd"
"17","Ohio","OH","rt flagolfr  know   cycles   usa economy
news amp sm post   people  voting economy   issues women right…"
"17","Texas","TX","rt jennifer4austin  campaign  atx mayor  8 days  early voting  kirk amp celia will  put pen  paper  3 top crises …"
"17","Pennsylvania","PA","rt starboyflex4 bojdrb wizkidayo im voting  essense  favorite rampb song   amas2022"
"17","California","CA","rt joebloggs25 akchrismarlo ’m voting  wizkid  favorite afrobeats artist   amas             t"
"17","Michigan","MI","rt mayoisspicyy  gop will burn  country   ground   don’t vote   give   💙  ’re voting blue"
"17","New York","NY","rt staceyabrams georgia — election season begins today polls  open across  state   can start voting  week 
 
follow thi…"
"17","Mississippi","MS","rt ntlcmarjorie theswiftvoting im voting  taylor swift  artist   year  amas b"
"17","California","CA","rt kurtschlichter stop voting   guy  took showers   daughter"
"17","Tennessee","TN","rt taylorswizzle14 category  artist   year 

🥇 taylor swift 2113k

🥈1083k

  voting  taylor swift  artist   year…"
"17","Oregon","OR","rt jb7chuckles twenty
seven
’m voting  stay  collaboration   year   amas"
"17","Oregon","OR","rt jb7chuckles thirty
nine
’m voting  stay  collaboration   year   amas"
"17","Texas","TX","rt beystats ’m voting  renaissance  favorite rampb album   amas

retweets count  votes httpstco9uiyhkipzc"
"17","Mississippi","MS","rt icarusfallsmoon taylorvipers snow   beach 
im voting  ariastaylorswift"
"17","Tennessee","TN","folktay13   voting  taylor swift  artist   year   amas"
"17","Tennessee","TN","kirawontlose ’m voting  cardi b  favorite female hiphop artist   amas "
"17","New Jersey","NJ","rt debraanzelone im voting blue  save social security disability  millions  seniors disabled vets disabled children relying …"
"17","Florida","FL","charliekirk11 just put voting   blockchain"
"17","California","CA","rt resisterforever early voting starts today  georgia 

ga resisters call everyone  know  convince   vote   vote dem…"
"17","Florida","FL","votinghshq thehsupdate  im voting harrys house  favorite pop album   amas "
"17","Louisiana","LA","rt 1zzyzyx1  maga republican party  come  power   vote republican   voting  autocracy  losing  morality …"
"17","Connecticut","CT","rt flagolfr  know   cycles   usa economy
news amp sm post   people  voting economy   issues women right…"
"17","Illinois","IL","rt beystats ’m voting  renaissance  favorite rampb album   amas

retweets count  votes httpstco9uiyhkipzc"
"17","Alabama","AL","rt jeonluvrbot im voting  btstwt  favorite pop duo  group   amas "
"17","Florida","FL","rphbjk mmfa    medical stops  5 years   office…  can  serve 2 terms let’s see    voting ballot"
"17","Maryland","MD","rt rahmdess27 army military wife lets reply  rt  👇

im voting  btstwt  favorite pop duo  group amas"
"17","Tennessee","TN","rt xoxoblakedudek ’m voting  taylor swift  artist   year   amas"
"17","Illinois","IL","rt peggymercer gwes2000 franmudm proud  voting  herschelwalkerthe  man   con   laundering money via  church pr…"
"17","Maryland","MD","rt 01btsxarmy1 rt 🔃reply 💬  trend  vote 🔥

sweep  awards  year

 voting  bts btstwt  favorite pop duo  gro…"
"17","Oregon","OR","rt mrscottlads 🍑hey georgia early voting starts tomorrow oct 17 amp   several candidates  need  support
staceyabrams reve…"
"17","Tennessee","TN","rt votingbrigade   rooting   army 💜 lets make  happy  bagged  awards   token  happiness  spirits  go…"
"17","California","CA","can’t control  shit   voting  thats  im voting  btstwt  favorite pop duo  group   amas"
"17","Florida","FL","thank   voting  bonitas best realtor  2022 💙🌴  httpstco5a2eeqomoe
swfl swflstrong… httpstco2byecynaea"
"17","Tennessee","TN","rt taylorvipers 🚨‼️voting  amas ‼️🚨

goals 500 rt  500 replies 

  voting  taylor swift  artist   year   amas"
"17","North Carolina","NC","rt marceelias heres  deal  will   lot  voting news amp updates   next  weeks  election day nears starting tomor…"
"17","Georgia","GA","rt todaynickim barbz let’s help dovecamerons fanbase 💞

 ’m voting  dove cameron  new artist   year   amas   

— re…"
"17","Colorado","CO","rt avindman thinking  voting   gop…  might help  inflation  won’t    policy solution… will engage  part…"
"17","Texas","TX","rt btschartstudio  armys continues  ignore  votings don’t take  seriously  vote harder  year ’ll never know  bts…"
"17","Virginia","VA","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","New York","NY","jypesmyoui jypetwice im voting  twice     jypetwice  favorite kpop artist   amas"
"17","California","CA","rt ribeiroemerson ’m voting  beyoncé  favorite female rampb artist   amas"
"17","California","CA","rt m2zc1 beyzhive beyonce ’m voting  beyoncé  artist   year amas   c"
"17","North Carolina","NC","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","Louisiana","LA","rt spotifyswift 🚨  currently losing  award🚨
im voting  red taylors version  favorite pop album  amas     

rt …"
"17","Maryland","MD","rt joshshapiropa elect  governor  ill establish automatic voter registration early inperson voting  protect  vote  mail…"
"17","Texas","TX","im voting  renaissance  best pop album category   amas2022"
"17","Virginia","VA","now ’s  texas gentleman worth voting "
"17","Georgia","GA","rt mentallydivine voting  sexy httpstconxhxmnhgwj"
"17","Arizona","AZ","rt reallyamerican1 patriots early voting starts  georgia today  midterm elections  critical   americans

make sure eve…"
"17","Tennessee","TN","rt thetnholler davidson amp williamson counties grow wilco  put   “progressive’s guide  voting” november 8th httpstcocvj5…"
"17","Florida","FL","happy monday st johns county
 
planning  votingbymail make sure  request  ballot  october 29… httpstcol413ohf3yf"
"17","Illinois","IL","rt sdborahaebts bts    will always  army right behind  

im voting  btstwt   favorite pop duo  group …"
"17","Minnesota","MN","rt severushes rt  reply 

’m voting  harry’s house  favorite pop album amas httpstcoeuxcjx07fl"
"17","Florida","FL","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","South Dakota","SD","’m absolutely interested  joining  group  people  live   voting district💯‼️👏🏻👏🏻🥳🎉🎊😃🙌🏻"
"17","Florida","FL","shes  quarter finalist  thank  creepoids  voting everyday  get katgiardino aka jadore lagore  … httpstcoasvqxvpjut"
"17","Florida","FL","therickwilson compare warnock  beasley  kanye west  herschel walker     great case  voting blue"
"17","Colorado","CO","rt therickwilson early voting  georgia kicks  today 

  one    important races   country  herschel walker c…"
"17","Tennessee","TN","’m voting  taylor swift  artist   year   amas 🫶🌌🌃🕰️🐈
🎶🎶🎶🎶🎶 httpstcou7sa9f2mdn"
"17","Texas","TX","rt avindman thinking  voting   gop…  might help  inflation  won’t    policy solution… will engage  part…"
"17","North Carolina","NC","rt marceelias  gop war  voting continues"
"17","Missouri","MO","rt michaelart123 early voting begins  georgia today msnbc"
"17","Alabama","AL","rt staceyabrams georgia — election season begins today polls  open across  state   can start voting  week 
 
follow thi…"
"17","California","CA","rt avindman thinking  voting   gop…  might help  inflation  won’t    policy solution… will engage  part…"
"17","California","CA","rt jordanxxnation beyzhive cinematicbmn beyonce ’m voting  beyoncé  artist   year amas"
"17","Wisconsin","WI","rt likechizu  voting  bts  btstwt   favorite pop duo  group   amas"
"17","California","CA","rt cjluvsbey keep voting 

  voting  beyonce  artist   year   amas2022"
"17","Michigan","MI","rt tonyhussein4  must turn  red states  blue states  protect women’s rights restore voting rights  save democracy

 fl…"
"17","Georgia","GA","’s voting szn‼️ 👉🏽💙🌊🗳️🍑 httpstco5tqunoe8t8"
"17","Texas","TX","rt staceyabrams georgia — election season begins today polls  open across  state   can start voting  week 
 
follow thi…"
"17","Washington","WA","nmsupportt ’m voting  nicki minaj  favorite female hiphop artist   amas"
"17","Texas","TX","rt repjeffries early voting  underway  several states

nothing less  freedom  democracy    ballot"
"17","Virginia","VA","rt kamalaharris 23 days  go 

president joebiden  prepared  sign voting rights legislation  law  protect  rights  vote…"
"17","Mississippi","MS","rt itaymixlover theswiftvoting dos

im voting  red taylors version  favorite pop album   amas"
"17","Florida","FL","rt ethanresists georgia early voting begins  monday october 17   runs  november 4

 sure  make  plan now  v…"
"17","Massachusetts","MA","rt meidastouch georgia early voting starts today get   vote  raphael warnock  stacey abrams"
"17","Georgia","GA","virgosgrooviest im voting  beyonce artists   year amas2022"
"17","California","CA","rt duchessfufu globalarmyforc voting  btstwt  favorite pop duo  group   amas"
"17","Michigan","MI","bonifidebeaut im voting  cardi b  favorite female hiphop artist   amas"
"17","Nevada","NV","rt reverendwarnock time  get   polls early voting begins today httpstcoqqxluwu2zi"
"17","Pennsylvania","PA","rt vidsbey1 reply  im voting  beyoncé  artist   year   amas 👇🏾

goal 300 replies httpstcoxx1sur0fts"
"17","North Carolina","NC","rt andy4democracy tax  church

st ann catholic church
3635 park rd charlotte nc 28209
fr timothy s reid

pro life voting instruct…"
